id_pagamento,id_pedido,forma_pagamento,numero_parcelas,valor_pagamento,status_pagamento,data_pagamento
31833,31833,Cartao de debito,1,362.27,Aprovado,2025-05-31 10:44:57
31834,31834,Pix,1,296.8,Aprovado,2025-01-27 09:28:42
31835,31835,Cartao de credito,1,520.45,Aprovado,2025-09-29 19:47:16
31836,31836,Cartao de credito,2,397.33,Aprovado,2025-05-20 21:19:41
31837,31837,Pix,1,2200.16,Aprovado,2024-02-15 20:11:52
31838,31838,Cartao de credito,8,447.21,Aprovado,2025-02-18 21:58:33
31839,31839,Pix,1,7470.97,Aprovado,2025-12-28 05:40:07
31840,31840,Pix,1,271.41,Aprovado,2025-01-29 22:39:59
31841,31841,Pix,1,609.63,Aprovado,2025-07-12 23:26:37
31842,31842,Cartao de debito,1,849.66,Aprovado,2024-10-27 02:58:31
31843,31843,Boleto,1,1077.47,Aprovado,2024-03-09 22:28:04
31844,31844,Boleto,1,1804.12,Aprovado,2024-10-16 21:02:37
31845,31845,Pix,1,2038.35,Aprovado,2024-03-10 09:28:23
31846,31846,Boleto,1,2515.19,Aprovado,2024-04-19 14:34:09
31847,31847,Cartao de credito,2,100.02,Aprovado,2025-05-30 21:39:16
31848,31848,Cartao de credito,5,1118.17,Aprovado,2024-07-12 03:50:40
31849,31849,Pix,1,1343.46,Aprovado,2025-08-28 03:49:17
31850,31850,Pix,1,377.39,Aprovado,2025-02-26 07:02:09
31851,31851,Cartao de debito,1,6603.97,Aprovado,2024-09-30 22:20:28
31852,31852,Boleto,1,498.54,Aprovado,2024-08-14 20:47:05
31853,31853,Cartao de debito,1,836.55,Aprovado,2024-01-13 06:54:37
31854,31854,Pix,1,4307.26,Aprovado,2025-02-15 15:22:05
31855,31855,Pix,1,34.87,Aprovado,2025-03-19 07:41:42
31856,31856,Pix,1,0.0,Cancelado,
31857,31857,Pix,1,865.83,Aprovado,2024-01-09 17:17:26
31858,31858,Boleto,1,2150.02,Aprovado,2024-01-13 05:16:50
31859,31859,Pix,1,2802.11,Aprovado,2025-05-12 18:15:14
31860,31860,Boleto,1,2050.27,Aprovado,2024-08-20 15:28:43
31861,31861,Pix,1,511.01,Aprovado,2025-01-17 22:08:18
31862,31862,Cartao de credito,2,2730.93,Aprovado,2024-07-03 07:01:46
31863,31863,Boleto,1,2518.87,Aprovado,2025-07-24 05:30:43
31864,31864,Pix,1,4685.44,Aprovado,2024-10-24 09:31:43
31865,31865,Pix,1,2963.82,Aprovado,2024-08-20 20:12:54
31866,31866,Cartao de credito,2,2101.2,Aprovado,2025-03-17 16:13:36
31867,31867,Pix,1,226.07,Aprovado,2025-09-16 08:05:33
31868,31868,Pix,1,639.74,Aprovado,2024-05-15 04:53:09
31869,31869,Cartao de debito,1,1954.92,Aprovado,2024-08-30 02:57:48
31870,31870,Boleto,1,1159.44,Aprovado,2025-09-11 16:40:41
31871,31871,Pix,1,1220.1,Aprovado,2025-02-04 10:23:51
31872,31872,Pix,1,2895.61,Aprovado,2024-02-04 01:21:47
31873,31873,Pix,1,806.55,Aprovado,2024-04-16 01:19:17
31874,31874,Cartao de credito,2,616.29,Aprovado,2024-11-25 13:34:32
31875,31875,Pix,1,524.21,Aprovado,2025-02-17 13:19:49
31876,31876,Cartao de credito,6,1319.74,Aprovado,2025-11-22 03:30:38
31877,31877,Pix,1,1224.22,Aprovado,2024-11-20 08:29:31
31878,31878,Cartao de credito,6,1996.65,Aprovado,2024-02-04 10:42:42
31879,31879,Cartao de credito,2,1046.93,Aprovado,2025-01-29 10:10:43
31880,31880,Pix,1,692.52,Aprovado,2024-06-24 18:23:46
31881,31881,Pix,1,0.0,Cancelado,
31882,31882,Pix,1,1711.93,Aprovado,2025-12-14 12:18:24
31883,31883,Cartao de credito,1,306.93,Aprovado,2024-07-28 04:12:47
31884,31884,Cartao de credito,1,68.98,Aprovado,2025-08-28 11:02:05
31885,31885,Cartao de credito,1,446.53,Aprovado,2024-07-11 19:44:41
31886,31886,Cartao de credito,1,17.6,Aprovado,2024-10-19 10:19:41
31887,31887,Cartao de credito,3,326.87,Aprovado,2025-06-19 11:16:29
31888,31888,Boleto,1,2794.97,Aprovado,2025-09-29 11:16:24
31889,31889,Pix,1,441.1,Aprovado,2025-01-14 19:19:31
31890,31890,Pix,1,5301.23,Aprovado,2024-07-24 14:27:53
31891,31891,Pix,1,0.0,Cancelado,
31892,31892,Cartao de credito,10,386.9,Aprovado,2024-03-26 14:09:02
31893,31893,Pix,1,1900.95,Aprovado,2025-12-19 01:21:48
31894,31894,Pix,1,297.74,Aprovado,2025-02-20 00:11:53
31895,31895,Cartao de credito,4,217.81,Aprovado,2025-04-08 22:31:28
31896,31896,Pix,1,1234.84,Aprovado,2024-06-29 05:24:45
31897,31897,Pix,1,414.83,Aprovado,2025-07-01 23:16:20
31898,31898,Pix,1,0.0,Cancelado,
31899,31899,Pix,1,1923.01,Aprovado,2024-06-03 07:42:30
31900,31900,Pix,1,2415.11,Aprovado,2025-12-17 07:36:54
31901,31901,Cartao de debito,1,248.42,Aprovado,2024-09-08 01:08:27
31902,31902,Cartao de credito,6,0.0,Pendente,
31903,31903,Cartao de credito,1,403.33,Aprovado,2025-08-18 20:31:52
31904,31904,Boleto,1,151.33,Aprovado,2025-09-12 00:16:34
31905,31905,Cartao de credito,4,1481.55,Aprovado,2024-03-10 06:39:41
31906,31906,Cartao de credito,3,1819.86,Aprovado,2025-04-08 11:25:26
31907,31907,Cartao de credito,8,187.01,Aprovado,2025-03-10 21:59:58
31908,31908,Pix,1,1434.68,Aprovado,2025-03-17 11:21:34
31909,31909,Cartao de debito,1,1730.45,Aprovado,2025-12-15 16:33:25
31910,31910,Cartao de credito,4,0.0,Cancelado,
31911,31911,Pix,1,306.44,Aprovado,2025-08-06 03:53:34
31912,31912,Cartao de debito,1,1229.06,Aprovado,2024-12-30 23:07:56
31913,31913,Pix,1,1297.25,Aprovado,2024-09-20 16:19:15
31914,31914,Cartao de credito,1,1944.52,Aprovado,2025-02-13 17:10:07
31915,31915,Pix,1,2026.57,Aprovado,2024-12-20 14:59:27
31916,31916,Cartao de credito,5,2282.25,Aprovado,2024-01-31 20:19:41
31917,31917,Cartao de debito,1,735.83,Aprovado,2025-10-09 08:02:44
31918,31918,Cartao de debito,1,557.19,Aprovado,2025-08-18 21:35:56
31919,31919,Pix,1,1225.84,Aprovado,2024-04-16 20:28:44
31920,31920,Pix,1,94.02,Aprovado,2025-09-05 04:56:18
31921,31921,Pix,1,381.35,Aprovado,2024-08-28 18:32:26
31922,31922,Boleto,1,0.0,Cancelado,
31923,31923,Pix,1,95.22,Aprovado,2024-09-03 09:25:49
31924,31924,Pix,1,124.15,Aprovado,2024-04-07 21:50:51
31925,31925,Boleto,1,732.76,Aprovado,2024-01-30 14:35:09
31926,31926,Pix,1,387.0,Aprovado,2025-04-16 04:28:16
31927,31927,Cartao de credito,2,360.2,Aprovado,2024-03-04 21:56:47
31928,31928,Pix,1,239.63,Aprovado,2025-12-12 05:32:03
31929,31929,Pix,1,3541.23,Aprovado,2025-11-05 18:17:35
31930,31930,Cartao de credito,4,4516.66,Aprovado,2024-03-14 16:31:33
31931,31931,Pix,1,3113.42,Aprovado,2024-08-08 19:22:08
31932,31932,Cartao de debito,1,180.31,Aprovado,2024-03-05 05:37:46
31933,31933,Boleto,1,523.36,Aprovado,2025-01-25 03:53:03
31934,31934,Boleto,1,562.22,Aprovado,2024-05-21 18:52:31
31935,31935,Pix,1,998.08,Aprovado,2024-11-02 20:57:31
31936,31936,Cartao de credito,8,420.63,Aprovado,2025-05-14 14:12:39
31937,31937,Cartao de debito,1,259.97,Aprovado,2025-10-17 02:27:14
31938,31938,Pix,1,3030.43,Aprovado,2024-08-08 11:56:59
31939,31939,Boleto,1,899.01,Aprovado,2024-11-03 20:52:31
31940,31940,Cartao de credito,8,4525.49,Aprovado,2024-10-27 21:40:06
31941,31941,Cartao de credito,2,1074.7,Aprovado,2024-08-03 01:14:17
31942,31942,Pix,1,180.99,Aprovado,2024-04-01 04:46:05
31943,31943,Cartao de credito,4,1748.78,Aprovado,2024-12-04 19:56:39
31944,31944,Cartao de credito,3,232.46,Aprovado,2025-06-19 10:49:13
31945,31945,Pix,1,0.0,Cancelado,
31946,31946,Pix,1,73.0,Aprovado,2025-11-06 09:31:39
31947,31947,Cartao de credito,3,824.16,Aprovado,2024-03-31 17:21:01
31948,31948,Pix,1,988.4,Aprovado,2024-12-28 21:08:48
31949,31949,Boleto,1,510.16,Aprovado,2024-12-08 02:30:01
31950,31950,Pix,1,2004.62,Aprovado,2025-06-23 04:30:55
31951,31951,Pix,1,1268.51,Aprovado,2024-01-07 02:08:39
31952,31952,Pix,1,1045.01,Aprovado,2024-10-22 18:59:38
31953,31953,Cartao de credito,1,0.0,Cancelado,
31954,31954,Pix,1,551.93,Aprovado,2024-11-11 17:25:41
31955,31955,Boleto,1,648.02,Aprovado,2024-09-01 12:36:28
31956,31956,Pix,1,767.03,Aprovado,2025-12-26 07:18:33
31957,31957,Pix,1,630.97,Aprovado,2025-06-26 05:44:08
31958,31958,Cartao de debito,1,1386.9,Aprovado,2025-10-27 05:57:39
31959,31959,Pix,1,719.4,Aprovado,2024-03-22 03:28:20
31960,31960,Boleto,1,1683.92,Aprovado,2024-01-07 15:56:22
31961,31961,Cartao de debito,1,3852.05,Aprovado,2025-11-07 22:38:54
31962,31962,Pix,1,1360.97,Aprovado,2024-06-30 10:03:34
31963,31963,Cartao de debito,1,905.37,Aprovado,2024-04-08 22:38:22
31964,31964,Cartao de credito,2,1808.46,Aprovado,2025-05-18 05:05:32
31965,31965,Pix,1,0.0,Cancelado,
31966,31966,Pix,1,2039.78,Aprovado,2025-04-24 20:20:07
31967,31967,Pix,1,2049.33,Aprovado,2025-03-15 18:19:24
31968,31968,Pix,1,1178.37,Aprovado,2024-04-16 21:02:13
31969,31969,Pix,1,0.0,Cancelado,
31970,31970,Pix,1,656.21,Aprovado,2024-10-10 19:27:23
31971,31971,Pix,1,4577.71,Aprovado,2025-12-11 07:26:48
31972,31972,Cartao de debito,1,495.97,Aprovado,2024-11-22 19:29:25
31973,31973,Cartao de credito,2,909.26,Aprovado,2025-06-24 20:03:09
31974,31974,Boleto,1,1190.24,Aprovado,2025-01-12 23:53:54
31975,31975,Boleto,1,549.58,Aprovado,2025-06-24 07:14:13
31976,31976,Cartao de credito,5,1190.59,Aprovado,2024-10-17 21:59:13
31977,31977,Boleto,1,1187.92,Aprovado,2024-07-14 06:30:42
31978,31978,Cartao de credito,3,4578.79,Aprovado,2025-03-28 07:21:53
31979,31979,Cartao de debito,1,8809.69,Aprovado,2024-03-20 02:51:01
31980,31980,Cartao de credito,12,0.0,Cancelado,
31981,31981,Cartao de debito,1,0.0,Cancelado,
31982,31982,Cartao de credito,3,5020.89,Aprovado,2025-08-25 15:37:29
31983,31983,Pix,1,3379.8,Aprovado,2025-05-09 11:42:45
31984,31984,Pix,1,2787.89,Aprovado,2025-04-28 21:09:18
31985,31985,Cartao de credito,10,2228.3,Aprovado,2025-03-28 14:17:33
31986,31986,Boleto,1,1160.59,Aprovado,2025-08-07 01:57:52
31987,31987,Cartao de credito,8,2105.91,Aprovado,2024-02-10 03:11:37
31988,31988,Cartao de credito,4,74.49,Aprovado,2024-12-15 04:37:53
31989,31989,Cartao de credito,2,697.13,Aprovado,2024-03-22 23:37:08
31990,31990,Pix,1,542.6,Aprovado,2025-05-07 22:43:40
31991,31991,Cartao de credito,2,1453.48,Aprovado,2024-07-24 22:05:19
31992,31992,Pix,1,5054.94,Aprovado,2025-02-28 15:58:41
31993,31993,Cartao de debito,1,1981.67,Aprovado,2024-03-12 05:05:44
31994,31994,Pix,1,982.79,Aprovado,2025-11-10 06:18:21
31995,31995,Boleto,1,0.0,Cancelado,
31996,31996,Cartao de credito,1,928.37,Aprovado,2024-02-08 22:54:50
31997,31997,Cartao de debito,1,2308.41,Aprovado,2024-04-18 20:25:53
31998,31998,Cartao de credito,4,1433.11,Aprovado,2024-10-10 03:55:26
31999,31999,Cartao de credito,4,1645.89,Aprovado,2024-07-24 12:19:29
32000,32000,Boleto,1,3046.48,Aprovado,2025-05-16 05:16:53
32001,32001,Cartao de credito,8,891.37,Aprovado,2024-07-12 09:25:25
32002,32002,Cartao de credito,2,33.19,Aprovado,2025-01-19 17:43:47
32003,32003,Pix,1,1452.51,Aprovado,2024-04-29 12:26:31
32004,32004,Cartao de debito,1,2037.1,Aprovado,2024-08-26 10:40:11
32005,32005,Pix,1,576.43,Aprovado,2024-03-09 17:56:45
32006,32006,Cartao de debito,1,930.66,Aprovado,2025-01-01 17:11:01
32007,32007,Pix,1,4819.38,Aprovado,2025-07-13 21:31:43
32008,32008,Pix,1,1217.54,Aprovado,2025-01-10 08:59:06
32009,32009,Cartao de debito,1,2229.72,Aprovado,2024-04-09 15:51:36
32010,32010,Cartao de credito,2,355.29,Aprovado,2024-05-25 17:28:42
32011,32011,Cartao de credito,1,2795.97,Aprovado,2025-12-12 08:56:31
32012,32012,Pix,1,410.27,Aprovado,2024-07-29 04:37:00
32013,32013,Cartao de debito,1,504.23,Aprovado,2024-11-29 10:06:43
32014,32014,Pix,1,3161.57,Aprovado,2025-05-16 12:17:36
32015,32015,Pix,1,2051.58,Aprovado,2024-06-25 16:37:11
32016,32016,Cartao de credito,3,1338.09,Aprovado,2025-11-13 16:46:51
32017,32017,Pix,1,550.66,Aprovado,2025-12-13 21:13:36
32018,32018,Cartao de credito,8,1603.99,Aprovado,2025-09-03 03:51:21
32019,32019,Pix,1,2133.31,Aprovado,2025-12-26 21:02:05
32020,32020,Cartao de debito,1,411.56,Aprovado,2024-02-01 16:18:33
32021,32021,Pix,1,5035.41,Aprovado,2024-08-30 09:51:25
32022,32022,Cartao de credito,12,754.31,Aprovado,2025-03-09 22:53:54
32023,32023,Cartao de credito,1,0.0,Cancelado,
32024,32024,Cartao de debito,1,1059.59,Aprovado,2024-04-29 23:08:43
32025,32025,Pix,1,752.57,Aprovado,2024-07-12 14:45:53
32026,32026,Cartao de debito,1,514.75,Aprovado,2024-11-30 19:06:08
32027,32027,Cartao de credito,8,367.15,Aprovado,2025-12-29 16:25:44
32028,32028,Cartao de credito,4,1030.36,Aprovado,2025-01-21 10:50:03
32029,32029,Pix,1,1070.76,Aprovado,2024-09-03 10:44:32
32030,32030,Cartao de credito,2,601.36,Aprovado,2025-02-01 23:30:49
32031,32031,Cartao de credito,6,359.44,Aprovado,2024-10-31 11:32:17
32032,32032,Cartao de credito,5,1529.39,Aprovado,2025-03-10 05:10:23
32033,32033,Cartao de credito,8,1660.59,Aprovado,2025-07-15 02:51:15
32034,32034,Boleto,1,1692.23,Aprovado,2024-01-23 03:02:03
32035,32035,Boleto,1,3289.35,Aprovado,2024-06-08 20:10:30
32036,32036,Pix,1,687.3,Aprovado,2024-11-18 12:13:44
32037,32037,Pix,1,374.57,Aprovado,2024-02-20 12:29:44
32038,32038,Cartao de credito,4,541.83,Aprovado,2025-12-21 19:32:30
32039,32039,Boleto,1,3047.94,Aprovado,2025-12-10 02:27:12
32040,32040,Cartao de credito,4,2010.01,Aprovado,2024-12-06 08:07:47
32041,32041,Pix,1,2503.99,Aprovado,2025-11-18 20:57:20
32042,32042,Cartao de debito,1,1600.27,Aprovado,2025-04-21 12:50:49
32043,32043,Boleto,1,518.44,Aprovado,2025-01-06 04:02:16
32044,32044,Cartao de credito,3,611.81,Aprovado,2025-01-08 17:50:54
32045,32045,Cartao de credito,1,5388.4,Aprovado,2025-10-22 23:10:32
32046,32046,Cartao de debito,1,2480.21,Aprovado,2024-01-20 22:42:16
32047,32047,Pix,1,729.6,Aprovado,2025-10-03 19:11:13
32048,32048,Cartao de credito,6,697.32,Aprovado,2024-03-22 23:10:53
32049,32049,Boleto,1,851.51,Aprovado,2024-05-18 00:41:32
32050,32050,Pix,1,761.4,Aprovado,2024-07-05 22:55:30
32051,32051,Pix,1,268.38,Aprovado,2025-02-02 20:28:30
32052,32052,Cartao de debito,1,1146.26,Aprovado,2024-11-10 16:20:29
32053,32053,Pix,1,771.08,Aprovado,2024-10-28 07:27:56
32054,32054,Cartao de debito,1,1747.44,Aprovado,2024-05-26 03:23:20
32055,32055,Cartao de credito,2,726.64,Aprovado,2025-04-20 21:03:33
32056,32056,Pix,1,2154.39,Aprovado,2024-05-30 12:57:52
32057,32057,Cartao de credito,10,170.65,Aprovado,2025-08-30 12:09:57
32058,32058,Boleto,1,1448.46,Aprovado,2025-04-11 15:51:52
32059,32059,Cartao de credito,5,1216.71,Aprovado,2025-09-14 18:34:38
32060,32060,Cartao de debito,1,0.0,Cancelado,
32061,32061,Boleto,1,6391.16,Aprovado,2025-02-18 06:34:04
32062,32062,Cartao de debito,1,1889.08,Aprovado,2024-07-24 05:07:00
32063,32063,Pix,1,480.81,Aprovado,2025-03-09 14:23:05
32064,32064,Boleto,1,630.62,Aprovado,2024-01-05 09:58:23
32065,32065,Cartao de debito,1,0.0,Cancelado,
32066,32066,Cartao de credito,5,1220.92,Aprovado,2025-06-18 17:06:24
32067,32067,Pix,1,334.24,Aprovado,2024-01-17 01:55:04
32068,32068,Pix,1,79.18,Aprovado,2025-11-26 02:04:25
32069,32069,Pix,1,1496.26,Aprovado,2024-11-07 04:37:23
32070,32070,Boleto,1,433.77,Aprovado,2024-12-23 09:15:06
32071,32071,Cartao de credito,10,729.93,Aprovado,2025-08-06 08:47:55
32072,32072,Pix,1,1723.93,Aprovado,2024-08-03 01:25:31
32073,32073,Cartao de credito,6,2441.76,Aprovado,2024-01-01 01:15:40
32074,32074,Pix,1,466.88,Aprovado,2024-10-11 21:13:13
32075,32075,Boleto,1,0.0,Cancelado,
32076,32076,Cartao de credito,1,789.24,Aprovado,2024-02-20 06:33:39
32077,32077,Cartao de credito,2,1189.81,Aprovado,2024-07-14 03:36:48
32078,32078,Pix,1,1020.53,Aprovado,2024-02-09 22:47:01
32079,32079,Pix,1,1011.99,Aprovado,2024-05-07 14:46:36
32080,32080,Cartao de credito,4,1358.15,Aprovado,2025-07-25 05:39:11
32081,32081,Cartao de credito,1,1323.62,Aprovado,2025-08-11 23:14:57
32082,32082,Pix,1,2596.24,Aprovado,2024-03-31 02:55:10
32083,32083,Pix,1,1497.04,Aprovado,2024-06-10 15:38:35
32084,32084,Pix,1,2651.23,Aprovado,2025-04-10 08:15:55
32085,32085,Cartao de credito,5,138.12,Aprovado,2024-03-19 06:32:38
32086,32086,Pix,1,465.65,Aprovado,2024-05-27 15:51:15
32087,32087,Cartao de credito,5,503.08,Aprovado,2025-09-22 09:17:22
32088,32088,Boleto,1,0.0,Cancelado,
32089,32089,Boleto,1,817.4,Aprovado,2025-05-13 17:44:59
32090,32090,Pix,1,835.15,Aprovado,2024-03-30 23:54:14
32091,32091,Pix,1,0.0,Cancelado,
32092,32092,Pix,1,516.38,Aprovado,2024-10-05 02:08:31
32093,32093,Pix,1,746.1,Aprovado,2024-04-23 05:47:31
32094,32094,Cartao de credito,6,7590.16,Aprovado,2025-10-19 22:25:34
32095,32095,Pix,1,2366.3,Aprovado,2025-01-12 17:47:04
32096,32096,Pix,1,3196.89,Aprovado,2025-10-23 21:01:43
32097,32097,Cartao de credito,10,2020.19,Aprovado,2024-01-31 13:08:39
32098,32098,Pix,1,2252.93,Aprovado,2025-12-24 22:45:48
32099,32099,Pix,1,0.0,Cancelado,
32100,32100,Pix,1,686.05,Aprovado,2025-01-21 13:10:40
32101,32101,Pix,1,521.35,Aprovado,2025-09-19 07:47:11
32102,32102,Cartao de credito,1,958.14,Aprovado,2024-08-22 08:43:59
32103,32103,Pix,1,418.17,Aprovado,2025-09-30 14:27:01
32104,32104,Cartao de credito,1,1433.16,Aprovado,2025-06-04 21:21:31
32105,32105,Cartao de credito,5,314.48,Aprovado,2024-06-09 12:11:58
32106,32106,Cartao de credito,4,299.81,Aprovado,2025-12-10 09:48:58
32107,32107,Cartao de credito,6,1832.83,Aprovado,2025-05-17 14:02:25
32108,32108,Cartao de credito,3,715.98,Aprovado,2024-08-22 16:59:22
32109,32109,Cartao de debito,1,141.64,Aprovado,2025-10-21 07:10:21
32110,32110,Cartao de credito,8,209.04,Aprovado,2025-01-06 20:01:10
32111,32111,Cartao de credito,2,2294.89,Aprovado,2024-09-01 10:29:43
32112,32112,Pix,1,877.84,Aprovado,2024-02-08 06:39:18
32113,32113,Cartao de debito,1,2006.77,Aprovado,2024-07-02 02:46:31
32114,32114,Cartao de credito,4,1570.52,Aprovado,2025-11-18 22:34:26
32115,32115,Pix,1,2800.86,Aprovado,2025-06-01 02:44:41
32116,32116,Cartao de credito,5,557.36,Aprovado,2025-02-10 19:37:18
32117,32117,Cartao de credito,3,5263.83,Aprovado,2024-12-05 16:54:19
32118,32118,Cartao de debito,1,369.69,Aprovado,2025-06-19 18:06:25
32119,32119,Cartao de credito,2,5077.02,Aprovado,2024-11-19 19:47:34
32120,32120,Cartao de credito,2,402.14,Aprovado,2024-02-16 22:47:04
32121,32121,Pix,1,341.36,Aprovado,2024-06-26 11:47:32
32122,32122,Pix,1,361.37,Aprovado,2025-05-21 09:14:09
32123,32123,Cartao de credito,4,281.7,Aprovado,2025-02-01 11:56:48
32124,32124,Cartao de debito,1,113.64,Aprovado,2025-11-14 02:06:32
32125,32125,Cartao de credito,6,2698.88,Aprovado,2024-08-28 17:10:06
32126,32126,Cartao de credito,2,1264.09,Aprovado,2025-07-12 01:32:46
32127,32127,Cartao de debito,1,447.22,Aprovado,2024-05-02 15:34:34
32128,32128,Cartao de credito,8,224.75,Aprovado,2025-12-24 02:27:21
32129,32129,Cartao de debito,1,1379.93,Aprovado,2025-08-28 15:44:23
32130,32130,Pix,1,1476.48,Aprovado,2024-12-16 13:23:59
32131,32131,Pix,1,0.0,Cancelado,
32132,32132,Boleto,1,1510.94,Aprovado,2024-04-11 05:55:31
32133,32133,Cartao de credito,1,2526.48,Aprovado,2025-01-05 19:27:35
32134,32134,Pix,1,381.96,Aprovado,2024-01-20 14:20:54
32135,32135,Cartao de credito,5,241.41,Aprovado,2025-07-26 20:23:33
32136,32136,Cartao de credito,5,1197.76,Aprovado,2024-08-25 20:47:30
32137,32137,Cartao de credito,10,1939.7,Aprovado,2025-06-03 21:34:44
32138,32138,Pix,1,12.53,Aprovado,2024-07-31 00:22:07
32139,32139,Pix,1,828.05,Aprovado,2025-12-19 09:14:54
32140,32140,Cartao de credito,1,192.95,Aprovado,2025-09-19 23:15:17
32141,32141,Cartao de debito,1,1752.76,Aprovado,2024-11-04 16:59:17
32142,32142,Cartao de credito,4,215.75,Aprovado,2025-08-01 03:01:07
32143,32143,Cartao de debito,1,330.66,Aprovado,2025-01-30 14:35:52
32144,32144,Cartao de credito,10,3107.98,Aprovado,2025-10-14 12:17:50
32145,32145,Pix,1,832.58,Aprovado,2025-07-17 04:53:20
32146,32146,Pix,1,1048.78,Aprovado,2024-03-01 12:29:26
32147,32147,Cartao de credito,1,508.77,Aprovado,2025-07-07 16:13:09
32148,32148,Boleto,1,284.31,Aprovado,2025-07-26 06:49:17
32149,32149,Pix,1,4163.5,Aprovado,2024-01-18 20:06:23
32150,32150,Pix,1,3836.07,Aprovado,2024-01-28 02:26:04
32151,32151,Pix,1,4797.04,Aprovado,2025-04-14 09:31:41
32152,32152,Pix,1,2133.77,Aprovado,2024-08-11 05:26:11
32153,32153,Boleto,1,6013.1,Aprovado,2024-04-03 15:02:57
32154,32154,Cartao de credito,8,3374.73,Aprovado,2024-09-26 21:10:02
32155,32155,Boleto,1,329.35,Aprovado,2025-05-25 02:49:00
32156,32156,Cartao de debito,1,461.84,Aprovado,2024-02-16 08:09:12
32157,32157,Cartao de debito,1,1456.84,Aprovado,2025-02-13 02:53:22
32158,32158,Pix,1,1014.07,Aprovado,2025-01-15 15:09:54
32159,32159,Cartao de credito,5,0.0,Cancelado,
32160,32160,Pix,1,603.11,Aprovado,2025-07-29 06:53:55
32161,32161,Pix,1,2445.79,Aprovado,2024-11-17 04:06:37
32162,32162,Cartao de credito,2,1591.28,Aprovado,2024-10-10 18:35:11
32163,32163,Pix,1,2230.35,Aprovado,2025-06-05 02:43:48
32164,32164,Cartao de credito,3,1171.06,Aprovado,2024-01-15 22:28:55
32165,32165,Pix,1,94.42,Aprovado,2024-03-12 17:54:18
32166,32166,Pix,1,1488.09,Aprovado,2024-11-02 01:27:52
32167,32167,Cartao de credito,1,480.56,Aprovado,2025-04-11 15:02:17
32168,32168,Cartao de credito,3,607.72,Aprovado,2025-04-13 23:54:32
32169,32169,Cartao de credito,2,573.13,Aprovado,2024-01-11 15:44:39
32170,32170,Boleto,1,777.6,Aprovado,2025-09-24 21:05:15
32171,32171,Cartao de credito,8,359.85,Aprovado,2024-04-01 01:33:55
32172,32172,Cartao de credito,8,640.54,Aprovado,2024-03-05 04:17:53
32173,32173,Pix,1,3628.84,Aprovado,2024-04-29 10:23:13
32174,32174,Boleto,1,597.32,Aprovado,2025-12-08 16:44:09
32175,32175,Cartao de credito,4,3015.9,Aprovado,2024-04-17 01:40:41
32176,32176,Cartao de debito,1,2070.95,Aprovado,2024-03-08 09:28:54
32177,32177,Cartao de credito,1,709.73,Aprovado,2025-03-02 14:29:56
32178,32178,Pix,1,2468.37,Aprovado,2025-07-12 12:48:51
32179,32179,Pix,1,366.34,Aprovado,2025-07-19 09:07:28
32180,32180,Boleto,1,0.0,Cancelado,
32181,32181,Cartao de credito,1,368.91,Aprovado,2024-09-27 14:25:00
32182,32182,Cartao de credito,4,1624.76,Aprovado,2024-11-10 00:08:55
32183,32183,Pix,1,1406.39,Aprovado,2025-07-19 04:57:32
32184,32184,Pix,1,847.04,Aprovado,2024-12-29 00:18:10
32185,32185,Boleto,1,996.96,Aprovado,2025-04-21 16:35:55
32186,32186,Cartao de credito,5,1987.2,Aprovado,2025-02-26 02:21:38
32187,32187,Cartao de credito,6,1523.9,Aprovado,2025-03-22 23:36:51
32188,32188,Cartao de credito,4,706.47,Aprovado,2024-12-11 15:46:56
32189,32189,Cartao de credito,1,933.8,Aprovado,2024-03-03 19:34:48
32190,32190,Pix,1,1372.16,Aprovado,2025-11-16 21:20:44
32191,32191,Boleto,1,1003.25,Aprovado,2025-02-25 17:20:34
32192,32192,Cartao de credito,1,3359.53,Aprovado,2024-07-26 20:02:00
32193,32193,Pix,1,1217.28,Aprovado,2024-04-27 01:06:37
32194,32194,Pix,1,184.62,Aprovado,2024-07-10 15:34:58
32195,32195,Pix,1,72.39,Aprovado,2024-04-07 18:14:29
32196,32196,Cartao de credito,6,455.77,Aprovado,2024-04-06 00:22:43
32197,32197,Boleto,1,0.0,Cancelado,
32198,32198,Cartao de credito,3,709.62,Aprovado,2025-06-26 00:33:53
32199,32199,Pix,1,863.91,Aprovado,2025-12-06 12:38:50
32200,32200,Pix,1,0.0,Cancelado,
32201,32201,Pix,1,1533.12,Aprovado,2025-04-02 08:03:33
32202,32202,Boleto,1,466.58,Aprovado,2025-05-03 15:48:52
32203,32203,Cartao de credito,1,2036.8,Aprovado,2024-12-27 07:48:32
32204,32204,Cartao de credito,1,223.63,Aprovado,2024-07-20 13:42:03
32205,32205,Pix,1,539.81,Aprovado,2024-01-20 16:44:49
32206,32206,Cartao de debito,1,2749.56,Aprovado,2025-07-22 00:36:18
32207,32207,Pix,1,2888.29,Aprovado,2025-05-20 00:20:59
32208,32208,Pix,1,1221.17,Aprovado,2025-02-06 23:17:27
32209,32209,Pix,1,183.91,Aprovado,2025-11-25 01:24:43
32210,32210,Cartao de credito,5,3108.11,Aprovado,2025-04-01 16:58:19
32211,32211,Boleto,1,1949.86,Aprovado,2025-01-24 13:05:48
32212,32212,Pix,1,1029.43,Aprovado,2025-09-25 23:13:34
